Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
1,K-26  Hojo/ Energetic Guy,24,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Hojo is now a strong , healthy & vibrant lad with boundless energy & loud bark.. ""This dog is one of the dogs rescued from the Klang Pound in April just before D-day (when they are put to death). It has been rehabilitated and urgently needs a loving home as we have limited resources. It is unfortunate that due to the aggressiveness of the contracted dogcatchers, most of these beautiful dogs are not strays and previously had homes. Hence, most of them are sociable and loving. Serving the voiceless, SAS Volunteer. P/s: Please contact Jackie by calling or texting her at, she's a grandma at emails. """,9d4e91ab0,8.0,4,603,107,1,11,21,0.9743,0
1,Maxy,4,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,Short legged and long-bodied Maxy is a cheerful 4 month old Daschund Mix. He is now looking for a forever home. Adoption requirement : a) Maxy must be neutered when he reached maturity. b) Adopter must be an animal lover and preferably have experience in handling dog c) No long hour of caging or tied on leash d) Provide necessary medical attention. We welcome potential adopter to view Maxy before deciding.,72c38b9ab,2.0,1,409,71,0,8,15,0.8591,1
1,4 Puppies ( 7 Weeks ),1,307,0,3,3,5,7,2,2,2,1,2,1,4,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"If you are interested in adopting, kindly contact me by call or sms . Requirements for Adoption: ========================= Cost of vaccinations and neutering to be borne by adopter.Vaccinations and neutering/spaying at 6 months of age are COMPULSORY.",991c722c1,13.0,2,250,37,0,2,8,0.7096,1
1,Bear Bear~~,2,307,0,1,1,2,0,1,2,2,2,2,1,2,0,41326,90b7b4276ca4394f6d471307ca9c2765,0,"These 2 puppies were found whn i went to 开心敬老院 at Kepala Batas Sungai Petani today. i was told that they were being abandoned by someone heartless at the oil palm plantation beside the old folks house. luckily they are being feed by the people there. They are so friendly and cute! they like to play around and lick ur finger! they seriously need a home....Since I am unable take care all of them, I hope to find a pet lover who willing to give them a warm home...please consider to adopt if u are thinking of buying a pet from pet shop! give lives a chance!!! ur helps and loves mean a lot to thm!",2c281057a,5.0,1,598,116,1,11,29,0.9829,1
1,Tiny Tot,1,307,0,1,1,0,0,2,2,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"i know i look like a kitten now but just you wait :-) tiny, furry, dozy and looking for a home please. I was thrown to drown in a monsoon drain with my other 9 siblings",41fa17c7c,1.0,4,168,36,1,2,7,0.1531,0
1,Cutie,2,307,307,1,4,5,7,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Rescue from Bdr Damai Perdana area. He can eat and drink itself. Healthy and smart.,3e0ce6020,2.0,1,83,15,0,1,2,0.8271,1
1,Male Puppies,2,307,307,1,1,2,3,1,1,2,2,3,1,2,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Two male pupies available for adoption. Rescued puppies froma c company. Transport provided for klang area. mother looks like a mix breed..her body size is not like a normal size dog..she looks small.. anyone can adopt these pupies? do contact Mr Jack or,a8d44452c,5.0,3,254,43,0,6,9,0.8176,1
1,RO-F-02,2,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"This puppy was removed from MPSP Dog Pound few days ago. The puppy is healthy, active and in good condition. We hope that some good Samaritans may come forward to help adopt her. If you are interested to adopt, please contact.",01c7411ef,1.0,4,226,41,1,7,10,0.969,0
1,Bejely,3,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,"This adorable little girl is part of a litter of four... her 3 sisters have been adopted by loving families. She is left behind, she is very manja and loves attention. She is well trained, can walk on a leash, eats pallets and in fact she is very well behaved and listens to simple commands. Could some kind soul give her a home and lots of love. Thanks so much from her.",c13da6b92,6.0,3,371,72,1,4,18,0.977,1
1,Mint,8,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,"Mint is energetic, friendly and playful. Neutered, dewormed and vaccinated twice. If interested to adopt, please contact Mdm. Jocelyn at. Located at USJ 1, Subang Jaya. Thank you.",e758e4c0c,9.0,2,179,28,2,5,6,0.9451,1
1,Dino,48,109,0,1,3,0,0,3,3,1,1,1,1,1,200,41326,f78841e216bf774071a96abc123572a3,0,"Dino is a very gentle, adorable and healthy dog. He loves children and suitable for family with children. Easy to manage but not a good watch dog and shed a lot of furs. He was given to us because the owner moved to an apartment but we are unable to keep him now due to my son allergic to his fur. The new owner must have a big compound for him to run around and with experience in handling golden retriever or Labrador. Needs to take it for walks. Must have grass in compound cos he poo & pee only on grass.",35b728d0d,0.0,3,508,102,0,9,17,0.377,1
1,Little Toby,5,307,0,1,5,0,0,2,1,1,1,2,1,1,350,41336,66398324065e920d77ad0c3bc8e6ebeb,0,"Little Toby was abandoned by his owner. He's a very intelligent, gentle and well behaved doggie. He has a minor skin problem but if taken care well the skin problem will be solved. He loves people very much. Requirements: -Must agree to bring him for yearly vaccination. -He needs to be neuter. -Must provide him regular nutritious and balanced meals. -Must have time to spend with him. -Do not caged or leashed him unless it is necessary. -Allow for home visits.. RM of adoption fees include vaccination, neutering, microchip and deworming. Only for serious adopter who can fulfill the requirements and able to treat him like your own child.",65a98c48f,2.0,4,642,109,0,13,21,0.9817,0
1,Double Quartets,0,307,0,3,1,2,0,2,1,2,2,2,1,6,0,41326,3bbfd7acd32d961d0128673f7a0dea29,0,"Hey there, Our Lucy has just given birth to 8 milklings. 4 browns and 4 blacks. All of them seem to be healthy and growing very steadily. Following their mother's size, they are likely to grow into medium sized dogs. Their mother is a very attached, affectionate, and agile dog. I suspect that they may grow into great companion and guard dogs if you care for them. At present their eyes are still shut but they seem to be able to sense what is in front of them. I had so much difficulties trying to take their photos as they would ""shy away"" from where the camera pointed at them. Their markings look like they are most likely going to have solid colours, some socks, some ridgeback-like lines, some tuxedo chests, maybe one cream too. Please do let me know if you're interested to adopt one or two. There are more photographs of them following the link below:",edb154f1c,11.0,2,861,158,1,15,36,0.9235,1
1,Pepper,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,b2314de3229f295c9ba756754bde2481,0,"Please urgent I save a puppy from d street n I can't keep it as I m renting a room in ss2/66 I have tried all my friends trying to get her nice home. It has been 4 days already and my landlord is furious of me keeping the puppy. Me n other tenant had a big argument with the landlord to keep d dog for a couple of days more but she refuse n ask me to get rid of her by june. I have tried mddb but they replied OK only. I do not know where is the shelter. Please please help to adopt her or at least let me know where is d shelter so that I can drop her off. The dog is healthy and has been dewormed n free from fleas. Update : I have managed to contact Malaysian Dog Deserves better and I have sent the puppy to them. Please contact them directly to adopt Pepper. She is cute, energetic, happy, healthy and intelligent. I really want to see her find a loving family. If anyone adopted her please let me know.",44db1cade,4.0,4,908,188,5,22,48,0.9959,0
1,Tammy,12,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,"Tammy is a full black female dog and has been spayed. She is a very calm and a playful dog. Anyone interested to give her a good home, kindly contact me at /. Free transportation can be arranged if you are from KL, Selangor, NS, Melaka or JB. p/s: No tying up or caging or letting her out without leash. Thank you..",0a796c967,10.0,3,315,62,1,7,13,0.9266,1
1,HUNTER,2,307,0,1,2,3,0,2,2,2,1,2,1,1,50,41326,2bc582de6743ec43f6f4e8c585cc728b,0,"Hunter was found with 5 siblings abandoned and alone in Rawang. His mother was no where to be found. He was rescued from the streets and sent to the vet, checked out with the cleanest bill of health! He is to be vaccinated by adopter 2 weeks after adoption and proof of vaccination has to be showed. Upon adoption I will provide one tin of puppy milk that I have been using to feed him. If hunter is not adopted he will be surrendered to PAWS as I'm unable to care for him much longer. Please give Hunter a chance in your heart and a space in your home. He is active and playful and will cuddle up to you for love all day everyday. Prefably looking for a family , landed property a must, who has time to spend with him and make him part of the family as he had been mine.",a111adc75,5.0,3,771,154,1,7,37,0.9215,1
1,Luckie,24,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Lucky is extremely good natured, great as a family dog. His front right paw has a small birth deformity that gives him a slight hobble when he walks but it doesn't affect his mobility. Smaller than the average golden and very good boy. Owner has to give him up due to personal reasons. Neutering cost to be borne by adopter. Please help find this boy a good owner.",df2d9957f,2.0,2,364,68,1,11,14,0.9672,1
1,Bobby,96,195,195,1,2,6,0,2,2,1,3,3,1,1,0,41401,d77e188a19ce187b36fedb59c9dbfbc3,0,I adopted this pet from my brother few years ago. He is tame and adorable.,fda10b9ed,3.0,0,74,15,0,3,2,0.4939,1
1,Perseus,0,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,d0b50cd24d16638857b58e5bef4fd18e,0,"He's smart, tidy, he barks already, he was saved from being abandoned at a temple, and now, he is in NEED of a new HOME! Please help him! If not he'll be in the pound, on Thursday morning. Thank you!",a3449e0d0,3.0,1,199,40,2,2,10,0.8713,1
1,Dora,2,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Found wandering along Indian temple. Fluffy and healthy pure black puppy. I think she deserves a good home. No tying or caging for long hours except for precautionary purposes Commitment to spay her is compulsory Interested adopters pls call ,fab1170a2,5.0,2,242,40,0,9,8,0.8402,1
1,Shih Tzu,49,205,0,1,2,5,7,1,3,1,1,1,1,1,0,41324,4b7e4b7faf646416e744922b72dac37a,0,"This little dog is adorable, he likes to eat and play. Sometimes, he likes to be alone and rest at the corner.",44ddc2e22,1.0,2,110,22,0,2,7,0.8375,1
1,Pinscher + German Sheperd Cross,4,102,103,3,1,2,0,2,1,3,3,2,1,2,0,41326,1a2113010d6048d5410b265347b35c91,0,"2 pinscher/german sheperd cross puppies named Parvade and Sari are looking for homes! They are currently being taken cared of by car park attendants where they were born. They are 4 -5 months of age, about 5-6 kg and will grow to be medium sized adults. Healthy and good natured. Parvade (female) is the friendly puppy that loves attention and Sari (male) is the little-est, shy boy that just needs some time to warm up to his new family. Conditions to adopt are 1) Do not chain or cage them 2) Commit to daily walks 3) Allow dogs indoors 4) If adopting the male pup, promise to neuter after adopting to reduce the number of unwanted dogs. The female has already been spayed. Any donation given goes towards the sterilizing of the remaining carpark dogs. Please call Tracy at and mention ""carpark puppies"" to adopt, thanks.",d870d5767,6.0,4,823,146,2,13,34,0.9774,0
1,Rottweiler Puppy,2,189,307,1,1,2,0,3,2,3,3,3,1,1,0,41326,5cbf7860da1936f71acb44d6c1b8b292,0,"We was found this dog from a roadside i think its abandoned, Its a Rottweiler mix breed.. If anybody would like to take care and give him a new home by ur kind adoption pls do contact me. -Rishi Location : Taman kinrara sek 2,Puchong **Your kind adoption will give them a new life,Thanks and God Bless**",258667857,4.0,2,303,57,1,5,11,0.8979,1
1,Bolt,1,307,0,1,2,3,5,2,2,2,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,Found this handsome puppy in a workshop. He is very friendly and active. Lester Jenny Will you adopt him? ================================================== Adopters are required to vaccinate and neuter them. ==================================================,8a72708bc,5.0,3,259,29,0,3,7,0.8849,1
1,Sabee,64,307,179,2,1,2,7,2,2,2,1,2,1,1,0,41401,24f239cdc75b79211d9343020396b521,0,"Sabee is a very active doggie. She used to stay indoor and having dog food. Every 3 to 6 month will attend for grooming. She is medium size and about 10KG. Don't ever think that she is mini size or toy dog. She is very sensitive to door bell, when owner and family come back, she will keep on barking. She like to play the toy ball very much and it would be the only toy she have. She afraid of thunder storm and fire cracker very much. She will looking for some place to hide like under the bed or table. She prefer chinese family. She need a very caring and lovely owner, would you be that for her?",b2b9c5176,3.0,3,600,120,0,6,24,0.9306,1
1,KIKI,12,152,0,2,1,4,0,2,1,1,1,2,1,1,250,41401,5f696945391fbfbeaca55554a5835fe3,0,"I adopted KIKI via paws mission exhibitionIDVALLEY last year. been very happy moment with her.. she is a very lovely,caring like a family... i paid RM for the spaying fees during my adoption at midvalley. i got no times to bring her go spay as i do not have any own transport. so,i hope you can bring her. the receipt is still with me. im going back to my hometown end of this month, n im not sure whether im still coming back or not. so i m looking for a good home for her... she is very friendly n she will be your best companion. please call me for more. thanks!",4a78b3e0b,3.0,1,565,112,2,12,22,0.9724,1
1,Prince,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41401,861789d88a363da5f6cfe7ee70a4a100,0,"It was first discovered when the mum gave birth to eight healthy pups, near Mutiara damanasara at a construction site. The litters been bullied and were in risk of being eaten by the Vietnamese workers. Luckilly, they found a foster home at Bangsar later. This is Prince; a male, charming smart and adorable.",e01638894,1.0,1,308,53,0,5,11,0.7351,1
1,Eagle,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Beautiful puppy looking for a home. Interested to adopt pls contact ,ceec02726,3.0,2,68,12,0,2,2,0.8225,1
1,Luki,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Please call to adopt/view Luki.,cac68ead1,5.0,3,31,5,1,0,2,0.3182,1
